ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa
AHCO,2020-08-04,0.443059,0.007222,0.173023,0.009102
AHCO,2021-03-04,0.551832,0.004216,0.22869,0.008225
AHCO,2020-05-05,0.284632,0.008106,0.208404,0.005993
AHCO,2021-08-05,0.483678,0.007179,0.138483,0.00735
AHCO,2021-11-04,0.385777,0.009859,0.241684,0.009735
AHCO,2021-05-06,0.552519,0.003203,0.206372,0.004964
EWBC,2021-07-22,0.163867,0.004809,0.188586,0.013014
EWBC,2019-04-18,0.023429,0.006317,0.074212,0.011852
EWBC,2019-10-17,-0.004791,0.006685,0.073809,0.008228
EWBC,2020-01-23,0.224054,0.005995,0.203354,0.008947
EWBC,2020-10-22,-0.071833,0.005479,0.184929,0.008471
EWBC,2019-07-18,0.169795,0.005005,0.195751,0.010287
EWBC,2021-04-22,0.086618,0.005049,0.182296,0.00858
EWBC,2018-10-18,0.389821,0.00524,0.199704,0.01034
EWBC,2021-10-21,0.178338,0.005729,0.212751,0.010088
EWBC,2020-07-23,0.13178,0.004533,0.06866,0.009173
EWBC,2019-01-24,0.329885,0.005206,0.140862,0.011148
EWBC,2020-04-23,0.072938,0.006462,0.098973,0.007696
EWBC,2021-01-28,0.273012,0.005322,0.188577,0.008742
CRMT,2021-05-25,0.291123,0.008048,0.300277,0.007703
CRMT,2021-02-17,0.342621,0.006846,0.181491,0.007769
CRMT,2020-08-18,0.336553,0.007212,0.233757,0.01037
CRMT,2019-08-16,0.320228,0.00945,0.252564,0.006905
CRMT,2019-05-22,0.35406,0.007958,0.212919,0.011686
CRMT,2019-02-20,0.345911,0.010124,0.201567,0.007199
CRMT,2018-11-16,0.314008,0.010241,0.281715,0.007839
CRMT,2021-11-18,0.547436,0.009228,0.309642,0.008657
CRMT,2018-08-17,0.31079,0.009906,0.259869,0.012154
CRMT,2021-08-18,0.292222,0.00761,0.268056,0.00484
CRMT,2020-05-22,0.382254,0.008422,0.071475,0.017813
CRMT,2019-11-19,0.469076,0.007883,0.271444,0.008012
CRMT,2020-11-17,0.279689,0.009718,0.222093,0.009797
AGYS,2021-10-26,0.264161,0.00601,0.309876,0.003146
AGYS,2018-10-25,0.441195,0.006363,0.272018,0.008181
AGYS,2021-01-26,0.357114,0.006185,0.089104,0.005084
AGYS,2020-05-21,0.101153,0.008317,0.099702,0.008627
AGYS,2019-07-25,0.412882,0.007455,0.363249,0.008258
AGYS,2020-01-28,0.44878,0.005188,0.214821,0.006389
AGYS,2021-05-18,0.332828,0.004635,0.263249,0.004313
AGYS,2019-10-24,0.557458,0.00645,0.272438,0.001106
AGYS,2020-10-27,0.419197,0.006686,0.195532,0.008593
AGYS,2021-07-27,0.418717,0.004651,0.167437,0.006594
AGYS,2019-01-24,0.45746,0.007248,0.302713,0.011165
AGYS,2020-07-28,0.319167,0.006603,0.180541,0.005072
AGYS,2019-05-16,0.497555,0.006851,0.303975,0.009664
FSLR,2018-10-25,0.283542,0.008686,0.18488,0.006045
FSLR,2019-08-01,0.221228,0.01306,0.191021,0.006607
FSLR,2019-05-02,-0.004442,0.014137,0.172066,0.008385
FSLR,2021-04-29,0.269215,0.013099,0.11185,0.006614
FSLR,2024-02-27,0.285043,0.009786,0.154827,0.014023
FSLR,2023-10-31,0.175126,0.008568,0.124325,0.007745
FSLR,2020-05-07,0.034542,0.011318,0.021208,0.011991
FSLR,2021-07-29,0.207236,0.01364,0.151062,0.011951
FSLR,2020-02-20,0.201579,0.010412,0.050744,0.011844
FSLR,2019-10-24,0.251586,0.011723,0.13534,0.008781
FSLR,2020-10-27,0.259337,0.011405,0.152556,0.009818
FSLR,2020-08-06,0.219061,0.01274,0.077455,0.010793
FSLR,2024-07-30,0.265567,0.012898,0.140691,0.011095
FSLR,2022-07-28,0.251071,0.011751,0.218168,0.012067
FSLR,2024-05-01,0.12229,0.013926,0.185767,0.01089
FSLR,2023-04-27,0.414727,0.009422,0.159808,0.00914
FSLR,2022-03-01,0.21614,0.014724,0.087,0.016834
FSLR,2022-10-27,0.267088,0.010077,0.265286,0.011164
FSLR,2021-11-04,0.171965,0.008393,0.147261,0.010175
FSLR,2023-07-27,0.372205,0.009631,0.207411,0.010471
FSLR,2023-02-28,0.30697,0.008021,0.171419,0.008583
FSLR,2018-02-21,0.161122,0.009786,0.117935,0.009419
FSLR,2022-04-28,0.203897,0.013675,0.136215,0.010172
CRBP,2020-03-12,0.426718,0.007338,0.185578,0.010638
CRBP,2019-05-09,0.403741,0.008069,0.117175,0.01273
CRBP,2020-05-11,0.237446,0.008599,0.140726,0.009466
CRBP,2020-11-10,0.256818,0.013297,0.148512,0.009014
CRBP,2020-08-06,0.245909,0.008873,0.100475,0.011054
CRBP,2019-08-08,0.315222,0.006385,0.158402,0.008815
CRBP,2019-03-12,0.398845,0.008715,0.146266,0.013276
CRBP,2021-03-15,0.388114,0.011282,0.152534,0.010329
CACC,2021-02-01,0.099245,0.026316,-0.004326,0.011583
CACC,2021-04-29,0.095652,0.015968,0.056798,0.0053
CACC,2020-07-30,-0.213907,0.021661,-0.029877,0.011768
CACC,2021-11-01,0.007,0.023952,0.073202,0.008724
CACC,2020-10-29,0.068819,0.026087,0.041405,0.007146
CACC,2020-05-27,-0.002518,0.028302,-0.008293,0.01043
CACC,2019-01-30,0.013164,0.025974,0.093355,0.009665
CACC,2019-04-29,0.01479,0.025974,0.065611,0.011547
CACC,2021-07-29,0.283056,0.023121,-0.064437,0.009511
CACC,2020-01-30,0.022715,0.026316,-0.061698,0.00951
CACC,2022-05-02,0.060385,0.023739,0.071925,0.003882
CACC,2022-08-01,-0.461289,0.020833,0.018637,0.00846
CACC,2019-11-04,-0.004837,0.026087,0.00745,0.006057
CACC,2019-07-30,0.029662,0.028302,0.048963,0.013367
CACC,2022-01-31,0.013602,0.021148,-0.131651,0.012361
BMRN,2021-07-28,0.425281,0.006044,0.132712,0.01186
BNGO,2024-05-08,0.304107,0.008658,0.123806,0.005519
BNGO,2021-05-13,0.430203,0.00765,0.217983,0.007817
BNGO,2022-08-04,0.382934,0.011338,0.179176,0.012537
BNGO,2024-08-07,0.173868,0.006918,0.163675,0.007739
BNGO,2023-05-09,0.390225,0.012831,0.137357,0.006491
BNGO,2022-11-03,0.316752,0.011955,0.138412,0.005518
BNGO,2024-03-05,0.267561,0.010979,0.184421,0.01136
BNGO,2023-08-09,0.388323,0.010945,0.242833,0.010325
BNGO,2023-11-08,0.367137,0.006138,0.184014,0.006995
BNGO,2022-03-01,0.279174,0.006944,0.110881,0.012304
BNGO,2023-03-09,0.321812,0.00838,0.214578,0.0084
BNGO,2021-11-04,0.3896,0.007548,0.189688,0.009412
BNGO,2021-03-23,0.434351,0.008744,0.182112,0.012211
BNGO,2021-08-04,0.3357,0.006865,0.214642,0.007848
BNGO,2022-05-05,0.392284,0.010514,-0.022283,0.013655
PFE,2024-01-30,0.35594,0.007705,0.20015,0.005105
PFE,2023-08-01,0.358596,0.010657,0.150213,0.008916
PFE,2021-05-04,0.478066,0.012135,0.076276,0.011847
PFE,2023-05-02,0.358217,0.011067,0.207392,0.010023
PFE,2023-01-31,0.393661,0.009321,0.123887,0.012075
PFE,2021-07-28,0.451072,0.010476,0.133834,0.011553
PFE,2022-02-08,0.376151,0.011891,0.157386,0.009391
PFE,2020-01-28,0.345776,0.00923,0.220374,0.008608
PFE,2023-10-31,0.385586,0.006114,0.180399,0.007366
PFE,2019-01-29,0.351225,0.007899,0.229758,0.008134
PFE,2019-04-30,0.415984,0.005348,0.213027,0.008698
PFE,2020-10-27,0.333306,0.006956,0.154518,0.007557
PFE,2017-10-31,0.354888,0.010353,0.172062,0.009423
PFE,2024-07-30,0.519265,0.007154,0.268217,0.007097
PFE,2022-07-28,0.526606,0.011717,0.196948,0.008293
PFE,2022-11-01,0.470845,0.011146,0.172275,0.010567
PFE,2020-04-28,0.244414,0.008568,0.160397,0.00908
PFE,2021-11-02,0.410254,0.010314,0.149818,0.009791
PFE,2019-10-29,0.365934,0.00738,0.220611,0.007908
PFE,2024-05-01,0.530262,0.006648,0.250751,0.007614
PFE,2019-07-30,0.26249,0.008854,0.151056,0.008131
PFE,2021-02-02,0.483051,0.008955,0.184282,0.012594
PFE,2020-07-28,0.301055,0.006495,0.214368,0.010778
TFX,2019-05-02,0.266077,0.008024,0.23148,0.00841
TFX,2020-07-30,-0.205955,0.013724,0.161358,0.008826
TFX,2020-10-29,0.131495,0.010941,0.201439,0.008555
TFX,2021-05-03,0.32447,0.007512,0.270486,0.007794
TFX,2019-02-21,0.619135,0.012655,0.251716,0.00952
TFX,2019-10-31,0.38894,0.010669,0.242709,0.012206
TFX,2020-04-30,0.202427,0.009574,0.067061,0.009713
TFX,2021-07-29,0.444568,0.006392,0.271046,0.009988
TFX,2020-02-20,0.394519,0.013959,0.19228,0.009218
TFX,2021-02-25,0.348186,0.012491,0.191001,0.011291
TFX,2018-11-01,0.528726,0.011504,0.18353,0.008517
TFX,2021-10-28,0.403329,0.007621,0.111658,0.009129
APTV,2021-08-05,0.552033,0.003841,0.068291,0.005075
APTV,2021-02-03,0.606832,0.005417,0.211174,0.007505
APTV,2021-11-04,0.328921,0.003586,0.138909,0.008015
APTV,2021-05-06,0.428263,0.00691,0.262352,0.008058
AMSF,2018-10-25,-0.059992,0.008785,0.085646,0.011844
AMSF,2019-08-01,-0.069856,0.01279,0.058393,0.006805
AMSF,2019-11-01,-0.112538,0.00742,0.0814,0.011898
AMSF,2019-05-02,0.028971,0.011314,0.08675,0.010599
AMSF,2020-10-29,-0.336473,0.007678,-0.012693,0.010408
AMSF,2020-04-30,-0.187959,0.008691,-0.032279,0.01408
AMSF,2021-07-29,-0.092,0.006231,0.111618,0.010588
AMSF,2020-02-20,-0.037074,0.012102,0.065141,0.008006
AMSF,2021-02-25,-0.339982,0.007075,0.091184,0.01139
AMSF,2021-04-30,-0.200211,0.008558,0.019748,0.012766
AMSF,2021-10-28,-0.020031,0.007358,0.009236,0.008755
AMSF,2019-02-28,-0.089241,0.010158,-0.019402,0.00763
AAL,2018-10-25,0.483283,0.006817,0.175419,0.004799
AAL,2022-07-21,0.410028,0.003967,0.171286,0.008605
AAL,2019-07-25,0.532317,0.007702,0.148623,0.007223
AAL,2020-01-23,0.373318,0.007194,0.103055,0.008256
AAL,2020-10-22,0.237442,0.007916,0.171552,0.007125
AAL,2018-01-25,0.536485,0.007596,0.163724,0.006647
AAL,2022-04-21,0.450185,0.006022,0.19785,0.009696
AAL,2021-04-22,0.426039,0.008217,0.116936,0.008776
AAL,2020-04-30,0.104284,0.010526,0.130471,0.007434
AAL,2021-10-21,0.398456,0.010156,0.143181,0.006034
AAL,2022-01-20,0.415725,0.007952,0.146113,0.007324
AAL,2019-10-24,0.379424,0.008709,0.18039,0.009135
AAL,2019-04-26,0.400958,0.01318,0.165653,0.010052
AAL,2020-07-23,0.174133,0.009366,0.136082,0.008836
AAL,2019-01-24,0.518626,0.007706,0.164986,0.008313
AAL,2022-10-20,0.543605,0.007719,0.174927,0.009365
AAL,2021-01-28,0.36492,0.007473,0.155602,0.008885
CDW,2019-02-07,0.421685,0.009586,0.174427,0.011973
CDW,2020-05-06,0.395668,0.008817,0.140904,0.01062
CDW,2019-10-31,0.508929,0.009967,0.275849,0.005244
CDW,2020-08-05,0.048564,0.009438,0.108247,0.006431
CDW,2021-02-10,0.464028,0.007998,0.244749,0.007447
CDW,2021-11-03,0.382539,0.006186,0.175093,0.007016
CDW,2019-05-01,0.486706,0.009041,0.154532,0.006583
CDW,2020-02-06,0.421347,0.007327,0.129102,0.008385
CDW,2021-05-06,0.381151,0.007075,0.218812,0.005878
CDW,2021-08-04,0.423617,0.005651,0.234366,0.00568
CDW,2019-07-31,0.450572,0.009193,0.237611,0.006866
ADEA,2021-11-08,0.186105,0.004493,0.231384,0.010201
MAR,2019-08-06,0.237902,0.012487,0.154742,0.010926
MAR,2019-03-01,0.280709,0.010635,0.158842,0.00842
MAR,2020-05-11,0.166051,0.010285,0.102291,0.012756
MAR,2019-11-05,0.371487,0.010866,0.177775,0.009398
MAR,2020-11-06,0.136819,0.009151,0.099074,0.009817
MAR,2021-11-03,0.151645,0.011061,0.181428,0.010167
MAR,2021-08-03,0.335631,0.009818,0.198668,0.009589
MAR,2020-08-10,0.223935,0.012866,0.129375,0.011247
MAR,2019-05-10,0.412089,0.015341,0.180857,0.009795
MAR,2018-11-06,0.375299,0.009967,0.162928,0.013474
MAR,2021-05-10,0.277703,0.012388,0.155548,0.009372
MAR,2021-02-18,0.111057,0.009526,0.270326,0.00782
MAR,2020-02-27,0.433437,0.016424,0.089718,0.0112
FITB,2021-07-22,0.446004,0.009016,0.116568,0.006997
FITB,2020-04-21,0.234539,0.011018,0.135789,0.01044
FITB,2020-01-22,0.337258,0.008958,0.199669,0.007545
FITB,2022-07-21,0.442718,0.008598,0.184972,0.007048
FITB,2019-04-23,0.493469,0.007099,0.182034,0.008153
FITB,2020-10-22,0.256368,0.0119,0.131672,0.010146
FITB,2018-10-23,0.382347,0.010417,0.146744,0.010341
FITB,2021-01-21,0.248642,0.008275,0.160959,0.008501
FITB,2019-07-23,0.508739,0.010397,0.149507,0.007972
FITB,2022-01-20,0.438298,0.006166,0.220847,0.005438
FITB,2021-04-20,0.227038,0.008388,0.234418,0.00541
FITB,2020-07-23,0.20292,0.014533,0.072521,0.009842
FITB,2021-10-19,0.431985,0.008671,0.214961,0.00776
FITB,2019-10-22,0.25663,0.007517,0.114221,0.0074
FITB,2019-01-22,0.352073,0.007752,0.222904,0.011262
UBER,2024-05-08,0.257832,0.015419,0.29323,0.003991
UBER,2024-08-06,0.376042,0.015,0.327357,0.00611
UBER,2021-05-05,0.573384,0.011067,0.275516,0.004019
UBER,2023-08-01,0.100223,0.011345,0.29596,0.00458
UBER,2023-05-02,0.287854,0.015534,0.328143,0.002234
UBER,2022-08-02,0.143574,0.01636,0.314719,0.004713
UBER,2023-11-07,0.295055,0.013752,0.216762,0.004959
UBER,2024-02-07,0.181863,0.013699,0.331914,0.005296
UBER,2022-02-09,0.428801,0.005837,0.290212,0.005944
UBER,2020-11-05,0.14978,0.010456,0.270768,0.005754
UBER,2020-05-07,0.25562,0.00853,0.245461,0.004073
UBER,2021-02-10,0.343265,0.006742,0.254487,0.006173
UBER,2020-08-06,0.285787,0.007381,0.293191,0.005864
UBER,2022-11-01,0.248465,0.015504,0.353883,0.00663
UBER,2019-08-08,0.3592,0.005564,0.197137,0.004935
UBER,2019-11-04,0.408361,0.005682,0.214616,0.005914
UBER,2022-05-04,0.307942,0.018456,0.318407,0.004516
UBER,2020-02-06,0.416405,0.006188,0.256855,0.006731
UBER,2021-11-04,0.539776,0.006831,0.260096,0.004349
UBER,2023-02-08,0.274664,0.013258,0.249102,0.0055
UBER,2021-08-04,0.598454,0.01006,0.30323,0.005826
CCEP,2020-02-13,0.567279,0.005964,0.33068,0.008238
CCEP,2021-02-11,0.395287,0.00681,0.328103,0.006847
CCEP,2019-10-24,0.331338,0.00919,0.270283,0.007541
CCEP,2021-09-02,0.504229,0.005482,0.278637,0.008238
CCEP,2020-08-06,0.26667,0.008921,0.321224,0.008319
CCEP,2020-04-28,0.199779,0.009564,0.185585,0.007615
CCEP,2019-08-08,0.550882,0.00646,0.322781,0.006338
CCEP,2021-05-11,0.534724,0.003471,0.213401,0.006254
SPGI,2021-10-26,0.413674,0.00538,0.259158,0.006881
SPGI,2018-10-25,0.243258,0.005967,0.174135,0.011016
SPGI,2019-08-01,0.085198,0.004833,0.22089,0.00647
SPGI,2024-04-25,0.572239,0.007266,0.288111,0.006364
SPGI,2019-02-07,0.209127,0.006119,0.132638,0.008306
SPGI,2019-05-02,-0.01674,0.005017,0.12948,0.009608
SPGI,2021-04-29,0.287329,0.008504,0.256292,0.007679
SPGI,2022-02-08,0.41367,0.007253,0.322015,0.008847
SPGI,2022-08-02,0.186718,0.00875,0.249325,0.010147
SPGI,2021-07-29,0.289363,0.007452,0.272988,0.007557
SPGI,2024-02-08,0.642666,0.008106,0.242496,0.008803
SPGI,2020-10-27,0.285486,0.007353,0.195019,0.011887
SPGI,2021-02-09,0.333646,0.004843,0.281419,0.008433
SPGI,2022-05-03,0.185756,0.006519,0.183709,0.008718
SPGI,2024-07-30,0.499021,0.006665,0.264564,0.007869
SPGI,2020-04-28,0.175259,0.007576,0.08901,0.013872
SPGI,2019-10-29,0.370701,0.005768,0.291586,0.007269
SPGI,2022-10-27,0.055398,0.010843,0.180739,0.008129
SPGI,2023-02-09,0.292361,0.006261,0.256241,0.009024
SPGI,2020-07-28,0.342636,0.009824,0.172108,0.010319
SPGI,2023-07-27,0.415984,0.008768,0.188646,0.006811
SPGI,2023-11-02,0.606091,0.008652,0.31781,0.004989
ATRO,2022-05-06,0.050183,0.008424,0.151233,0.010421
ATRO,2021-08-06,0.164136,0.012591,0.06128,0.010644
ATRO,2022-03-02,-0.010846,0.010484,0.09106,0.008353
ATRO,2019-02-21,0.189847,0.008111,0.179524,0.010257
ATRO,2019-11-05,-0.038951,0.012054,0.104743,0.011446
ATRO,2019-08-05,-0.11213,0.008571,0.032305,0.008311
ATRO,2020-02-26,-0.202701,0.007431,0.058728,0.012339
ATRO,2021-02-23,0.004138,0.005653,0.148845,0.009166
ATRO,2022-08-10,0.047574,0.007629,0.026873,0.010389
ATRO,2021-05-06,0.022038,0.008006,0.124187,0.012635
ATRO,2021-11-08,0.106457,0.008811,0.151207,0.013337
ALLE,2021-07-22,0.349514,0.005096,0.146709,0.010791
ALLE,2018-10-25,0.356165,0.007008,0.260225,0.009718
ALLE,2021-02-16,0.249367,0.005886,0.200782,0.007414
ALLE,2019-07-25,0.333697,0.006281,0.331439,0.010005
ALLE,2020-10-22,0.119048,0.006584,0.264653,0.010022
ALLE,2020-02-18,0.309777,0.007284,0.231867,0.008447
ALLE,2021-04-22,0.382162,0.006353,0.273374,0.009892
ALLE,2019-04-25,0.316077,0.00726,0.290788,0.009891
ALLE,2021-10-21,0.224676,0.005369,0.150741,0.011308
ALLE,2019-02-19,0.466863,0.008207,0.256912,0.010382
ALLE,2019-10-24,0.411506,0.00691,0.198959,0.006884
ALLE,2020-07-23,-0.063808,0.005794,0.225297,0.011351
ALLE,2020-04-23,0.206119,0.00583,0.190017,0.011716
SYK,2018-10-25,0.491344,0.010813,0.19559,0.008627
SYK,2021-01-27,0.096098,0.008497,0.207878,0.009733
SYK,2019-07-25,0.422048,0.009481,0.262164,0.010151
SYK,2019-04-23,0.343634,0.010852,0.29134,0.009411
SYK,2020-01-28,0.610299,0.011094,0.290502,0.011994
SYK,2020-04-30,-0.094116,0.008818,0.051309,0.013486
SYK,2019-01-29,0.536025,0.009766,0.301408,0.00823
SYK,2021-07-27,0.467797,0.008039,0.226648,0.007813
SYK,2019-10-29,0.452564,0.010401,0.27777,0.00847
SYK,2021-10-28,0.177249,0.008692,0.216684,0.009306
SYK,2021-04-27,0.27405,0.007089,0.247878,0.009976
MMC,2021-07-22,0.68632,0.010707,0.263025,0.00771
MMC,2018-10-25,0.299468,0.00769,0.152428,0.006925
MMC,2022-07-21,0.442079,0.010045,0.226191,0.007309
MMC,2024-07-18,0.463096,0.011713,0.211466,0.012026
MMC,2022-04-21,0.479055,0.008646,0.169187,0.009208
MMC,2019-04-25,0.471847,0.006159,0.136914,0.009371
MMC,2024-04-18,0.555657,0.00954,0.243276,0.010881
MMC,2020-04-30,0.255513,0.010054,0.032751,0.011208
MMC,2021-10-21,0.535698,0.008521,0.150748,0.007973
MMC,2023-01-26,0.380307,0.01034,0.199037,0.008443
MMC,2023-07-20,0.625794,0.011123,0.281488,0.010887
MMC,2020-01-30,0.524709,0.010668,0.153606,0.007568
MMC,2019-10-29,0.53467,0.006803,0.127518,0.009833
MMC,2022-10-20,0.461428,0.006356,0.211203,0.009378
MMC,2019-07-30,0.537941,0.00857,0.139738,0.007984
MMC,2023-10-19,0.554933,0.010303,0.233831,0.011244
MMC,2022-01-27,0.586449,0.010129,0.191524,0.007691
MMC,2021-01-28,0.193008,0.010762,0.210041,0.009717
MMC,2024-01-25,0.620386,0.012811,0.257275,0.007903
MMC,2021-04-27,0.585598,0.010129,0.164002,0.009237
BLDP,2019-08-01,0.256556,0.003682,0.252317,0.006645
BLDP,2020-03-05,0.33859,0.0057,0.248766,0.008195
BLDP,2019-05-02,0.230572,0.004743,0.204001,0.00825
BLDP,2019-03-07,0.365663,0.004149,0.245023,0.010636
BLDP,2021-05-04,0.5245,0.002687,0.213417,0.007453
BLDP,2021-08-06,0.585566,0.003397,0.258014,0.005743
BLDP,2022-03-14,0.520021,0.004863,0.235543,0.005837
BLDP,2020-05-06,0.328728,0.009159,0.237232,0.008462
BLDP,2019-10-31,0.334811,0.003022,0.198615,0.009639
BLDP,2021-03-11,0.324482,0.004308,0.213725,0.007921
BLDP,2020-11-06,0.099341,0.0013,0.190808,0.007795
BLDP,2020-08-06,0.216118,0.005291,0.261633,0.007668
BLDP,2021-11-09,0.577611,0.004697,0.216706,0.004717
BLDP,2022-08-10,0.453455,0.005398,0.233614,0.006109
BLDP,2022-05-09,0.561166,0.002865,0.226844,0.005268
DXCM,2024-04-25,0.562047,0.006589,0.230047,0.005098
DXCM,2020-02-13,0.559428,0.006632,0.246265,0.007357
DXCM,2021-04-29,0.518338,0.007301,0.219301,0.005906
DXCM,2021-02-11,0.569431,0.008489,0.155684,0.005796
DXCM,2023-10-26,0.618733,0.006877,0.243196,0.005228
DXCM,2019-02-21,0.508745,0.008891,0.167646,0.007095
DXCM,2024-07-25,0.163892,0.009189,0.051619,0.007051
DXCM,2019-11-06,0.482329,0.008789,0.308585,0.006089
DXCM,2021-07-29,0.555445,0.007718,0.305463,0.00643
DXCM,2024-02-08,0.503052,0.00825,0.23361,0.00779
DXCM,2022-02-10,0.536052,0.01084,0.192784,0.006622
DXCM,2020-10-27,0.518508,0.00995,0.206004,0.006653
DXCM,2022-07-28,0.434148,0.007533,0.209363,0.006452
DXCM,2020-04-28,0.434479,0.009128,0.164086,0.009698
DXCM,2023-04-27,0.539126,0.007463,0.241019,0.006843
DXCM,2022-10-27,0.416688,0.008294,0.230318,0.00583
DXCM,2023-02-09,0.410072,0.008696,0.200481,0.006355
DXCM,2019-05-01,0.519626,0.010097,0.195594,0.008503
DXCM,2021-10-28,0.401759,0.009908,0.136927,0.007578
DXCM,2020-07-28,0.550954,0.005907,0.216809,0.009954
DXCM,2023-07-27,0.604211,0.005755,0.28557,0.005185
DXCM,2019-07-31,0.531268,0.008211,0.233726,0.007837
DXCM,2022-04-28,0.428785,0.007924,0.210036,0.004607
EBC,2022-01-28,0.434893,0.00766,0.123677,0.010692
EBC,2024-01-26,0.464824,0.006187,0.102969,0.008004
EBC,2023-07-28,0.303576,0.007318,0.082381,0.005054
EBC,2022-10-28,0.272436,0.004778,0.080985,0.00539
EBC,2023-01-27,-0.018616,0.00724,0.072617,0.005959
EBC,2023-04-28,0.203919,0.005986,0.02614,0.009117
EBC,2023-10-27,0.171067,0.007155,0.096047,0.010204
EBC,2022-07-29,0.182409,0.009071,0.124706,0.006726
EBC,2021-07-30,0.316396,0.007202,0.182924,0.009101
EBC,2024-07-26,0.171225,0.004733,0.117663,0.007499
EBC,2022-04-29,0.151181,0.009341,0.165107,0.004571
EBC,2021-04-30,0.069504,0.012633,0.1879,0.004926
EBC,2021-01-29,0.28995,0.008618,0.135922,0.010638
EBC,2021-10-29,0.304159,0.005842,0.075635,0.01083
EBC,2024-04-26,0.155471,0.005675,0.15847,0.007116
CHUY,2021-11-06,0.240477,0.013759,0.141023,0.012466
CHUY,2021-08-05,0.445213,0.010665,0.125026,0.012689
PEP,2020-02-13,0.589635,0.007603,0.329023,0.007431
PEP,2018-04-26,0.63106,0.008954,0.133223,0.007888
PEP,2021-02-11,0.018353,0.030043,0.168467,0.006319
PEP,2021-04-15,0.007833,0.029661,0.215909,0.00635
PEP,2021-07-13,0.016257,0.024793,0.356089,0.005516
PEP,2018-02-13,0.710295,0.008475,0.192582,0.005595
PEP,2018-10-02,0.437427,0.007011,0.245619,0.009032
PEP,2018-07-10,0.52529,0.00727,0.255819,0.00614
PEP,2019-02-15,0.551943,0.007983,0.27392,0.007718
PEP,2020-04-28,0.110535,0.027778,0.17257,0.010267
PEP,2020-07-13,0.396292,0.010151,0.230454,0.00782
PEP,2020-10-01,0.504104,0.009776,0.243579,0.008975
PEP,2019-04-17,0.28538,0.009828,0.29502,0.005225
PEP,2021-10-05,0.044654,0.024793,0.269557,0.007717
SNPS,2020-05-20,0.631314,0.005899,0.249469,0.008686
SNPS,2021-02-17,0.653716,0.003426,0.212259,0.009687
SNPS,2019-08-21,0.477634,0.006385,0.176857,0.010152
SNPS,2021-12-01,0.48625,0.006349,0.190522,0.010033
SNPS,2020-08-19,0.518006,0.007076,0.230825,0.007463
SNPS,2019-05-22,0.424123,0.006011,0.159633,0.007078
SNPS,2020-12-02,0.603773,0.006098,0.248996,0.008332
SNPS,2018-08-22,0.57997,0.00539,0.185927,0.008163
SNPS,2021-05-19,0.609026,0.002781,0.245119,0.008847
SNPS,2020-02-19,0.484309,0.005906,0.187586,0.008909
SNPS,2019-02-20,0.417083,0.008559,0.230741,0.012486
SNPS,2018-12-05,0.504904,0.007446,0.209589,0.011544
SNPS,2017-11-29,0.505545,0.007775,0.238538,0.005263
SNPS,2018-05-23,0.559281,0.004159,0.197361,0.011041
SNPS,2021-08-18,0.51086,0.007487,0.256985,0.008037
SNPS,2019-12-04,0.565904,0.00899,0.115617,0.009641
PLD,2020-04-21,-0.085317,0.009588,-0.023112,0.008875
PLD,2020-01-22,0.367602,0.004781,0.06313,0.00931
PLD,2021-01-26,0.37555,0.005391,0.030651,0.008461
PLD,2021-07-19,0.542743,0.00574,0.086605,0.009715
PLD,2023-10-17,0.331847,0.010112,-0.039702,0.007716
PLD,2023-07-18,0.381789,0.008264,-0.000646,0.008951
PLD,2022-10-19,0.402964,0.009086,0.038845,0.008093
PLD,2020-07-21,0.251431,0.006693,0.024285,0.008589
PLD,2021-04-19,0.424975,0.005028,0.180208,0.008765
PLD,2024-01-17,0.177171,0.010615,0.125737,0.008478
PLD,2022-01-19,0.527156,0.004651,0.077287,0.006753
PLD,2024-04-17,-0.077316,0.009184,-0.087665,0.010412
PLD,2019-07-16,0.344658,0.010485,0.042873,0.00721
PLD,2022-04-19,0.272822,0.003989,0.093424,0.007984
PLD,2018-10-16,0.369453,0.011192,0.095462,0.009009
PLD,2021-10-15,0.33724,0.005503,0.091801,0.009085
PLD,2019-04-16,0.450386,0.007087,0.151003,0.010927
PLD,2024-07-17,0.286468,0.005631,0.088801,0.007776
PLD,2019-10-15,0.399566,0.011981,-0.006254,0.009225
PLD,2022-07-18,0.523191,0.00703,-0.003217,0.008538
PLD,2023-01-18,0.31624,0.011029,0.066346,0.008543
PLD,2019-01-22,0.166872,0.010515,-0.00169,0.01149
PLD,2020-10-20,0.443853,0.006949,0.022331,0.010711
GOOG,2018-10-25,0.366996,0.003554,0.240692,0.006647
GOOG,2019-07-25,0.35853,0.004047,0.234691,0.005127
GOOG,2020-07-30,0.209126,0.005427,0.249224,0.005832
GOOG,2020-02-03,0.508844,0.004145,0.237236,0.006525
GOOG,2019-10-28,0.387218,0.005039,0.229543,0.008778
GOOG,2020-04-28,0.147447,0.006804,0.196578,0.007977
GOOG,2018-02-01,0.462287,0.002792,0.203497,0.006649
MMM,2021-10-26,0.244992,0.004125,0.157296,0.008295
MMM,2022-10-25,0.147621,0.009857,0.112395,0.007915
MMM,2022-04-26,0.303869,0.006652,0.083279,0.010112
MMM,2023-07-25,0.101081,0.007054,0.135046,0.007156
MMM,2022-01-25,0.109294,0.004686,0.184531,0.008822
